"MUNICIPIO";"ANO";"MES";"CASOS"
"GRAVATA";2012;12;1
"IATI";2012;1;0
"IATI";2012;2;0
"IATI";2012;3;2
"IATI";2012;4;7
"IATI";2012;5;3
"IATI";2012;6;1
"IATI";2012;7;1
"IATI";2012;8;0
"IATI";2012;9;0
"IATI";2012;10;0
"IATI";2012;11;0
"IATI";2012;12;0
"IBIMIRIM";2012;1;0
"IBIMIRIM";2012;2;2
"IBIMIRIM";2012;3;3
"IBIMIRIM";2012;4;14
"IBIMIRIM";2012;5;0
"IBIMIRIM";2012;6;0
"IBIMIRIM";2012;7;0
"IBIMIRIM";2012;8;0
"IBIMIRIM";2012;9;0
"IBIMIRIM";2012;10;0
"IBIMIRIM";2012;11;0
"IBIMIRIM";2012;12;0
"IBIRAJUBA";2012;1;0
"IBIRAJUBA";2012;2;0
"IBIRAJUBA";2012;3;1
"IBIRAJUBA";2012;4;0
"IBIRAJUBA";2012;5;0
"IBIRAJUBA";2012;6;0
"IBIRAJUBA";2012;7;0
"IBIRAJUBA";2012;8;0
"IBIRAJUBA";2012;9;0
"IBIRAJUBA";2012;10;0
"IBIRAJUBA";2012;11;0
"IBIRAJUBA";2012;12;0
"IGARASSU";2012;1;17
"IGARASSU";2012;2;26
"IGARASSU";2012;3;87
"IGARASSU";2012;4;170
"IGARASSU";2012;5;135
"IGARASSU";2012;6;56
"IGARASSU";2012;7;34
"IGARASSU";2012;8;11
"IGARASSU";2012;9;7
"IGARASSU";2012;10;19
"IGARASSU";2012;11;4
"IGARASSU";2012;12;3
"IGUARACY";2012;1;0
"IGUARACY";2012;2;5
"IGUARACY";2012;3;12
"IGUARACY";2012;4;5
"IGUARACY";2012;5;2
"IGUARACY";2012;6;1
"IGUARACY";2012;7;0
"IGUARACY";2012;8;0
"IGUARACY";2012;9;0
"IGUARACY";2012;10;0
"IGUARACY";2012;11;0
"IGUARACY";2012;12;0
"ILHA DE ITAMARACA";2012;1;2
"ILHA DE ITAMARACA";2012;2;1
"ILHA DE ITAMARACA";2012;3;1
"ILHA DE ITAMARACA";2012;4;3
"ILHA DE ITAMARACA";2012;5;1
"ILHA DE ITAMARACA";2012;6;1
"ILHA DE ITAMARACA";2012;7;5
"ILHA DE ITAMARACA";2012;8;1
"ILHA DE ITAMARACA";2012;9;0
"ILHA DE ITAMARACA";2012;10;0
"ILHA DE ITAMARACA";2012;11;0
"ILHA DE ITAMARACA";2012;12;0
"INAJA";2012;1;0
"INAJA";2012;2;1
"INAJA";2012;3;7
"INAJA";2012;4;5
"INAJA";2012;5;8
"INAJA";2012;6;1
"INAJA";2012;7;1
"INAJA";2012;8;0
"INAJA";2012;9;1
"INAJA";2012;10;0
"INAJA";2012;11;0
"INAJA";2012;12;0
"INGAZEIRA";2012;1;0
"INGAZEIRA";2012;2;0
"INGAZEIRA";2012;3;12
"INGAZEIRA";2012;4;12
"INGAZEIRA";2012;5;0
"INGAZEIRA";2012;6;0
"INGAZEIRA";2012;7;0
"INGAZEIRA";2012;8;0
"INGAZEIRA";2012;9;0
"INGAZEIRA";2012;10;0
"INGAZEIRA";2012;11;0
"INGAZEIRA";2012;12;0
"IPOJUCA";2012;1;19
"IPOJUCA";2012;2;50
"IPOJUCA";2012;3;156
"IPOJUCA";2012;4;161
"IPOJUCA";2012;5;113
"IPOJUCA";2012;6;85
"IPOJUCA";2012;7;42
"IPOJUCA";2012;8;28
"IPOJUCA";2012;9;15
"IPOJUCA";2012;10;16
"IPOJUCA";2012;11;9
"IPOJUCA";2012;12;14
"IPUBI";2012;1;3
"IPUBI";2012;2;0
"IPUBI";2012;3;1
"IPUBI";2012;4;0
"IPUBI";2012;5;1
"IPUBI";2012;6;0
"IPUBI";2012;7;0
"IPUBI";2012;8;0
"IPUBI";2012;9;0
"IPUBI";2012;10;0
"IPUBI";2012;11;0
"IPUBI";2012;12;0
"ITACURUBA";2012;1;1
"ITACURUBA";2012;2;0
"ITACURUBA";2012;3;1
"ITACURUBA";2012;4;1
"ITACURUBA";2012;5;3
"ITACURUBA";2012;6;0
"ITACURUBA";2012;7;0
"ITACURUBA";2012;8;0
"ITACURUBA";2012;9;0
"ITACURUBA";2012;10;0
"ITACURUBA";2012;11;0
"ITACURUBA";2012;12;0
"ITAIBA";2012;1;0
"ITAIBA";2012;2;29
"ITAIBA";2012;3;10
"ITAIBA";2012;4;1
"ITAIBA";2012;5;0
"ITAIBA";2012;6;0
"ITAIBA";2012;7;0
"ITAIBA";2012;8;0
"ITAIBA";2012;9;0
"ITAIBA";2012;10;0
"ITAIBA";2012;11;0
"ITAIBA";2012;12;0
"ITAMBE";2012;1;22
"ITAMBE";2012;2;58
"ITAMBE";2012;3;28
"ITAMBE";2012;4;18
"ITAMBE";2012;5;7
"ITAMBE";2012;6;1
"ITAMBE";2012;7;0
"ITAMBE";2012;8;0
"ITAMBE";2012;9;0
"ITAMBE";2012;10;0
"ITAMBE";2012;11;1
"ITAMBE";2012;12;6
"ITAPETIM";2012;1;0
"ITAPETIM";2012;2;1
"ITAPETIM";2012;3;37
"ITAPETIM";2012;4;27
"ITAPETIM";2012;5;11
"ITAPETIM";2012;6;0
"ITAPETIM";2012;7;0
"ITAPETIM";2012;8;0
"ITAPETIM";2012;9;0
"ITAPETIM";2012;10;0
"ITAPETIM";2012;11;0
"ITAPETIM";2012;12;0
"ITAPISSUMA";2012;1;0
"ITAPISSUMA";2012;2;2
"ITAPISSUMA";2012;3;4
"ITAPISSUMA";2012;4;0
"ITAPISSUMA";2012;5;0
"ITAPISSUMA";2012;6;0
"ITAPISSUMA";2012;7;0
"ITAPISSUMA";2012;8;0
"ITAPISSUMA";2012;9;1
"ITAPISSUMA";2012;10;0
"ITAPISSUMA";2012;11;0
"ITAPISSUMA";2012;12;0
"ITAQUITINGA";2012;1;1
"ITAQUITINGA";2012;2;12
"ITAQUITINGA";2012;3;56
"ITAQUITINGA";2012;4;14
"ITAQUITINGA";2012;5;0
"ITAQUITINGA";2012;6;0
"ITAQUITINGA";2012;7;0
"ITAQUITINGA";2012;8;0
"ITAQUITINGA";2012;9;0
"ITAQUITINGA";2012;10;2
"ITAQUITINGA";2012;11;0
"ITAQUITINGA";2012;12;0
"JABOATAO DOS GUARARAPES";2012;1;83
"JABOATAO DOS GUARARAPES";2012;2;134
"JABOATAO DOS GUARARAPES";2012;3;299
"JABOATAO DOS GUARARAPES";2012;4;309
"JABOATAO DOS GUARARAPES";2012;5;170
"JABOATAO DOS GUARARAPES";2012;6;90
"JABOATAO DOS GUARARAPES";2012;7;121
"JABOATAO DOS GUARARAPES";2012;8;57
"JABOATAO DOS GUARARAPES";2012;9;36
"JABOATAO DOS GUARARAPES";2012;10;25
"JABOATAO DOS GUARARAPES";2012;11;37
"JABOATAO DOS GUARARAPES";2012;12;42
"JAQUEIRA";2012;1;0
"JAQUEIRA";2012;2;0
"JAQUEIRA";2012;3;1
"JAQUEIRA";2012;4;2
"JAQUEIRA";2012;5;1
"JAQUEIRA";2012;6;1
"JAQUEIRA";2012;7;1
"JAQUEIRA";2012;8;1
"JAQUEIRA";2012;9;1
"JAQUEIRA";2012;10;0
"JAQUEIRA";2012;11;0
"JAQUEIRA";2012;12;0
"JATAUBA";2012;1;0
"JATAUBA";2012;2;1
"JATAUBA";2012;3;9
"JATAUBA";2012;4;1
"JATAUBA";2012;5;0
"JATAUBA";2012;6;1
"JATAUBA";2012;7;0
"JATAUBA";2012;8;0
"JATAUBA";2012;9;0
"JATAUBA";2012;10;0
"JATAUBA";2012;11;0
"JATAUBA";2012;12;0
"JATOBA";2012;1;0
"JATOBA";2012;2;0
"JATOBA";2012;3;0
"JATOBA";2012;4;4
"JATOBA";2012;5;7
"JATOBA";2012;6;3
"JATOBA";2012;7;1
"JATOBA";2012;8;1
"JATOBA";2012;9;0
"JATOBA";2012;10;1
"JATOBA";2012;11;0
"JATOBA";2012;12;0
"JOAO ALFREDO";2012;1;0
"JOAO ALFREDO";2012;2;1
"JOAO ALFREDO";2012;3;0
"JOAO ALFREDO";2012;4;0
"JOAO ALFREDO";2012;5;0
"JOAO ALFREDO";2012;6;1
"JOAO ALFREDO";2012;7;0
"JOAO ALFREDO";2012;8;0
"JOAO ALFREDO";2012;9;0
"JOAO ALFREDO";2012;10;0
"JOAO ALFREDO";2012;11;0
"JOAO ALFREDO";2012;12;0
"JUCATI";2012;1;0
"JUCATI";2012;2;0
"JUCATI";2012;3;0
"JUCATI";2012;4;0
"JUCATI";2012;5;0
"JUCATI";2012;6;1
"JUCATI";2012;7;0
"JUCATI";2012;8;0
"JUCATI";2012;9;0
"JUCATI";2012;10;0
"JUCATI";2012;11;0
"JUCATI";2012;12;0
"JUPI";2012;1;0
"JUPI";2012;2;0
"JUPI";2012;3;1
"JUPI";2012;4;2
"JUPI";2012;5;4
"JUPI";2012;6;0
"JUPI";2012;7;0
"JUPI";2012;8;0
"JUPI";2012;9;0
"JUPI";2012;10;0
"JUPI";2012;11;0
"JUPI";2012;12;0
"JUREMA";2012;1;0
"JUREMA";2012;2;0
"JUREMA";2012;3;0
"JUREMA";2012;4;1
"JUREMA";2012;5;1
"JUREMA";2012;6;0
"JUREMA";2012;7;0
"JUREMA";2012;8;0
"JUREMA";2012;9;0
"JUREMA";2012;10;0
"JUREMA";2012;11;0
"JUREMA";2012;12;0
"LAGOA DE ITAENGA";2012;1;2
"LAGOA DE ITAENGA";2012;2;1
"LAGOA DE ITAENGA";2012;3;0
"LAGOA DE ITAENGA";2012;4;0
"LAGOA DE ITAENGA";2012;5;0
"LAGOA DE ITAENGA";2012;6;0
"LAGOA DE ITAENGA";2012;7;0
"LAGOA DE ITAENGA";2012;8;0
"LAGOA DE ITAENGA";2012;9;0
"LAGOA DE ITAENGA";2012;10;0
"LAGOA DE ITAENGA";2012;11;0
"LAGOA DE ITAENGA";2012;12;1
"LAGOA DO CARRO";2012;1;27
"LAGOA DO CARRO";2012;2;6
"LAGOA DO CARRO";2012;3;1
"LAGOA DO CARRO";2012;4;0
"LAGOA DO CARRO";2012;5;2
"LAGOA DO CARRO";2012;6;0
"LAGOA DO CARRO";2012;7;0
"LAGOA DO CARRO";2012;8;1
"LAGOA DO CARRO";2012;9;1
"LAGOA DO CARRO";2012;10;0
"LAGOA DO CARRO";2012;11;1
"LAGOA DO CARRO";2012;12;2
"LAGOA DO OURO";2012;1;0
"LAGOA DO OURO";2012;2;0
"LAGOA DO OURO";2012;3;0
"LAGOA DO OURO";2012;4;0
"LAGOA DO OURO";2012;5;4
"LAGOA DO OURO";2012;6;9
"LAGOA DO OURO";2012;7;0
"LAGOA DO OURO";2012;8;0
"LAGOA DO OURO";2012;9;0
"LAGOA DO OURO";2012;10;0
"LAGOA DO OURO";2012;11;0
"LAGOA DO OURO";2012;12;0
"LAGOA GRANDE";2012;1;1
"LAGOA GRANDE";2012;2;4
"LAGOA GRANDE";2012;3;9
"LAGOA GRANDE";2012;4;30
"LAGOA GRANDE";2012;5;19
"LAGOA GRANDE";2012;6;7
"LAGOA GRANDE";2012;7;1
"LAGOA GRANDE";2012;8;0
"LAGOA GRANDE";2012;9;1
"LAGOA GRANDE";2012;10;0
"LAGOA GRANDE";2012;11;0
"LAGOA GRANDE";2012;12;1
"LAJEDO";2012;1;0
"LAJEDO";2012;2;0
"LAJEDO";2012;3;3
"LAJEDO";2012;4;9
"LAJEDO";2012;5;13
"LAJEDO";2012;6;4
"LAJEDO";2012;7;0
"LAJEDO";2012;8;0
"LAJEDO";2012;9;1
"LAJEDO";2012;10;0
"LAJEDO";2012;11;0
"LAJEDO";2012;12;0
"LIMOEIRO";2012;1;163
"LIMOEIRO";2012;2;91
"LIMOEIRO";2012;3;49
"LIMOEIRO";2012;4;49
"LIMOEIRO";2012;5;16
"LIMOEIRO";2012;6;13
"LIMOEIRO";2012;7;11
"LIMOEIRO";2012;8;2
"LIMOEIRO";2012;9;2
"LIMOEIRO";2012;10;2
"LIMOEIRO";2012;11;3
"LIMOEIRO";2012;12;9
"MACAPARANA";2012;1;3
"MACAPARANA";2012;2;2
"MACAPARANA";2012;3;41
"MACAPARANA";2012;4;108
"MACAPARANA";2012;5;10
"MACAPARANA";2012;6;4
"MACAPARANA";2012;7;2
"MACAPARANA";2012;8;3
"MACAPARANA";2012;9;0
"MACAPARANA";2012;10;0
"MACAPARANA";2012;11;0
"MACAPARANA";2012;12;0
"MACHADOS";2012;1;0
"MACHADOS";2012;2;3
"MACHADOS";2012;3;9
"MACHADOS";2012;4;0
"MACHADOS";2012;5;8
"MACHADOS";2012;6;4
"MACHADOS";2012;7;3
"MACHADOS";2012;8;1
"MACHADOS";2012;9;1
"MACHADOS";2012;10;1
"MACHADOS";2012;11;0
"MACHADOS";2012;12;0
"MARAIAL";2012;1;0
"MARAIAL";2012;2;0
"MARAIAL";2012;3;2
"MARAIAL";2012;4;4
"MARAIAL";2012;5;3
"MARAIAL";2012;6;0
"MARAIAL";2012;7;0
"MARAIAL";2012;8;0
"MARAIAL";2012;9;0
"MARAIAL";2012;10;0
"MARAIAL";2012;11;0
"MARAIAL";2012;12;0
"MIRANDIBA";2012;1;0
"MIRANDIBA";2012;2;1
"MIRANDIBA";2012;3;3
"MIRANDIBA";2012;4;29
"MIRANDIBA";2012;5;14
"MIRANDIBA";2012;6;0
"MIRANDIBA";2012;7;0
"MIRANDIBA";2012;8;0
"MIRANDIBA";2012;9;0
"MIRANDIBA";2012;10;0
"MIRANDIBA";2012;11;0
"MIRANDIBA";2012;12;0
"MOREILANDIA";2012;1;0
"MOREILANDIA";2012;2;9
"MOREILANDIA";2012;3;2
"MOREILANDIA";2012;4;6
"MOREILANDIA";2012;5;1
"MOREILANDIA";2012;6;0
"MOREILANDIA";2012;7;0
"MOREILANDIA";2012;8;0
"MOREILANDIA";2012;9;0
"MOREILANDIA";2012;10;0
"MOREILANDIA";2012;11;0
"MOREILANDIA";2012;12;0
"MORENO";2012;1;9
"MORENO";2012;2;22
"MORENO";2012;3;15
"MORENO";2012;4;7
"MORENO";2012;5;2
"MORENO";2012;6;0
"MORENO";2012;7;0
"MORENO";2012;8;0
"MORENO";2012;9;0
"MORENO";2012;10;1
"MORENO";2012;11;0
"MORENO";2012;12;0
"NAZARE DA MATA";2012;1;2
"NAZARE DA MATA";2012;2;1
"NAZARE DA MATA";2012;3;0
"NAZARE DA MATA";2012;4;1
"NAZARE DA MATA";2012;5;0
"NAZARE DA MATA";2012;6;0
"NAZARE DA MATA";2012;7;0
"NAZARE DA MATA";2012;8;0
"NAZARE DA MATA";2012;9;0
"NAZARE DA MATA";2012;10;0
"NAZARE DA MATA";2012;11;1
"NAZARE DA MATA";2012;12;2
"OLINDA";2012;1;153
"OLINDA";2012;2;326
"OLINDA";2012;3;457
"OLINDA";2012;4;109
"OLINDA";2012;5;71
"OLINDA";2012;6;66
"OLINDA";2012;7;79
"OLINDA";2012;8;66
"OLINDA";2012;9;25
"OLINDA";2012;10;27
"OLINDA";2012;11;33
"OLINDA";2012;12;42
"OROBO";2012;1;0
"OROBO";2012;2;0
"OROBO";2012;3;5
"OROBO";2012;4;18
"OROBO";2012;5;16
"OROBO";2012;6;9
"OROBO";2012;7;3
"OROBO";2012;8;1
"OROBO";2012;9;1
"OROBO";2012;10;1
"OROBO";2012;11;0
"OROBO";2012;12;0
"OROCO";2012;1;1
"OROCO";2012;2;0
"OROCO";2012;3;0
"OROCO";2012;4;0
"OROCO";2012;5;2
"OROCO";2012;6;0
"OROCO";2012;7;0
"OROCO";2012;8;0
"OROCO";2012;9;0
"OROCO";2012;10;0
"OROCO";2012;11;0
"OROCO";2012;12;0
"OURICURI";2012;1;8
"OURICURI";2012;2;1
"OURICURI";2012;3;0
"OURICURI";2012;4;0
"OURICURI";2012;5;0
"OURICURI";2012;6;0
"OURICURI";2012;7;0
"OURICURI";2012;8;3
"OURICURI";2012;9;0
"OURICURI";2012;10;0
"OURICURI";2012;11;0
"OURICURI";2012;12;0
"PALMARES";2012;1;0
"PALMARES";2012;2;1
"PALMARES";2012;3;21
"PALMARES";2012;4;118
"PALMARES";2012;5;67
"PALMARES";2012;6;2
"PALMARES";2012;7;12
"PALMARES";2012;8;0
"PALMARES";2012;9;1
"PALMARES";2012;10;1
"PALMARES";2012;11;1
"PALMARES";2012;12;0
"PALMEIRINA";2012;1;0
"PALMEIRINA";2012;2;0
"PALMEIRINA";2012;3;0
"PALMEIRINA";2012;4;1
"PALMEIRINA";2012;5;0
"PALMEIRINA";2012;6;1
"PALMEIRINA";2012;7;0
"PALMEIRINA";2012;8;0
"PALMEIRINA";2012;9;0
"PALMEIRINA";2012;10;0
"PALMEIRINA";2012;11;0
"PALMEIRINA";2012;12;0
"PANELAS";2012;1;0
"PANELAS";2012;2;0
"PANELAS";2012;3;1
"PANELAS";2012;4;0
"PANELAS";2012;5;0
"PANELAS";2012;6;0
"PANELAS";2012;7;1
"PANELAS";2012;8;0
"PANELAS";2012;9;0
"PANELAS";2012;10;0
"PANELAS";2012;11;0
"PANELAS";2012;12;0
"PARANATAMA";2012;1;0
"PARANATAMA";2012;2;0
"PARANATAMA";2012;3;0
"PARANATAMA";2012;4;1
"PARANATAMA";2012;5;2
"PARANATAMA";2012;6;0
"PARANATAMA";2012;7;1
"PARANATAMA";2012;8;0
"PARANATAMA";2012;9;0
"PARANATAMA";2012;10;0
"PARANATAMA";2012;11;0
"PARANATAMA";2012;12;0
"PARNAMIRIM";2012;1;0
"PARNAMIRIM";2012;2;4
"PARNAMIRIM";2012;3;47
"PARNAMIRIM";2012;4;46
"PARNAMIRIM";2012;5;20
"PARNAMIRIM";2012;6;0
"PARNAMIRIM";2012;7;9
"PARNAMIRIM";2012;8;5
"PARNAMIRIM";2012;9;0
"PARNAMIRIM";2012;10;0
"PARNAMIRIM";2012;11;0
"PARNAMIRIM";2012;12;0
"PASSIRA";2012;1;110
"PASSIRA";2012;2;12
"PASSIRA";2012;3;2
"PASSIRA";2012;4;0
"PASSIRA";2012;5;0
"PASSIRA";2012;6;0
"PASSIRA";2012;7;0
"PASSIRA";2012;8;0
"PASSIRA";2012;9;1
"PASSIRA";2012;10;0
"PASSIRA";2012;11;0
"PASSIRA";2012;12;11
"PAUDALHO";2012;1;0
"PAUDALHO";2012;2;0
"PAUDALHO";2012;3;4
"PAUDALHO";2012;4;0
"PAUDALHO";2012;5;2
"PAUDALHO";2012;6;0
"PAUDALHO";2012;7;1
"PAUDALHO";2012;8;0
"PAUDALHO";2012;9;0
"PAUDALHO";2012;10;0
"PAUDALHO";2012;11;0
"PAUDALHO";2012;12;1
"PAULISTA";2012;1;61
"PAULISTA";2012;2;97
"PAULISTA";2012;3;102
"PAULISTA";2012;4;43
"PAULISTA";2012;5;95
"PAULISTA";2012;6;113
"PAULISTA";2012;7;81
"PAULISTA";2012;8;31
"PAULISTA";2012;9;3
"PAULISTA";2012;10;8
"PAULISTA";2012;11;5
"PAULISTA";2012;12;1
"PEDRA";2012;1;0
"PEDRA";2012;2;5
"PEDRA";2012;3;10
"PEDRA";2012;4;28
"PEDRA";2012;5;5
"PEDRA";2012;6;0
"PEDRA";2012;7;0
"PEDRA";2012;8;0
"PEDRA";2012;9;0
"PEDRA";2012;10;0
"PEDRA";2012;11;0
"PEDRA";2012;12;0
"PESQUEIRA";2012;1;2
"PESQUEIRA";2012;2;5
"PESQUEIRA";2012;3;28
"PESQUEIRA";2012;4;44
"PESQUEIRA";2012;5;13
"PESQUEIRA";2012;6;2
"PESQUEIRA";2012;7;0
"PESQUEIRA";2012;8;1
"PESQUEIRA";2012;9;0
"PESQUEIRA";2012;10;0
"PESQUEIRA";2012;11;0
"PESQUEIRA";2012;12;0
"PETROLANDIA";2012;1;1
"PETROLANDIA";2012;2;3
"PETROLANDIA";2012;3;10
"PETROLANDIA";2012;4;19
"PETROLANDIA";2012;5;9
"PETROLANDIA";2012;6;3
"PETROLANDIA";2012;7;2
"PETROLANDIA";2012;8;2
"PETROLANDIA";2012;9;1
"PETROLANDIA";2012;10;1
"PETROLANDIA";2012;11;0
"PETROLANDIA";2012;12;0
"PETROLINA";2012;1;51
"PETROLINA";2012;2;38
"PETROLINA";2012;3;59
"PETROLINA";2012;4;75
"PETROLINA";2012;5;51
"PETROLINA";2012;6;27
"PETROLINA";2012;7;7
"PETROLINA";2012;8;3
"PETROLINA";2012;9;5
"PETROLINA";2012;10;3
"PETROLINA";2012;11;0
"PETROLINA";2012;12;2
"POCAO";2012;1;0
"POCAO";2012;2;0
"POCAO";2012;3;2
"POCAO";2012;4;16
"POCAO";2012;5;0
"POCAO";2012;6;0
"POCAO";2012;7;0
"POCAO";2012;8;0
"POCAO";2012;9;0
"POCAO";2012;10;0
"POCAO";2012;11;0
"POCAO";2012;12;0
"POMBOS";2012;1;3
"POMBOS";2012;2;3
"POMBOS";2012;3;6
"POMBOS";2012;4;11
"POMBOS";2012;5;11
"POMBOS";2012;6;4
"POMBOS";2012;7;1
"POMBOS";2012;8;1
"POMBOS";2012;9;0
"POMBOS";2012;10;0
"POMBOS";2012;11;0
"POMBOS";2012;12;0
"PRIMAVERA";2012;1;2
"PRIMAVERA";2012;2;16
"PRIMAVERA";2012;3;47
"PRIMAVERA";2012;4;133
"PRIMAVERA";2012;5;76
"PRIMAVERA";2012;6;13
"PRIMAVERA";2012;7;8
"PRIMAVERA";2012;8;0
"PRIMAVERA";2012;9;0
"PRIMAVERA";2012;10;0
"PRIMAVERA";2012;11;0
"PRIMAVERA";2012;12;0
"QUIPAPA";2012;1;0
"QUIPAPA";2012;2;0
"QUIPAPA";2012;3;0
"QUIPAPA";2012;4;0
"QUIPAPA";2012;5;3
"QUIPAPA";2012;6;0
"QUIPAPA";2012;7;0
"QUIPAPA";2012;8;0
"QUIPAPA";2012;9;0
"QUIPAPA";2012;10;0
"QUIPAPA";2012;11;0
"QUIPAPA";2012;12;0
"QUIXABA";2012;1;3
"QUIXABA";2012;2;1
"QUIXABA";2012;3;18
"QUIXABA";2012;4;15
"QUIXABA";2012;5;0
"QUIXABA";2012;6;0
"QUIXABA";2012;7;0
"QUIXABA";2012;8;0
"QUIXABA";2012;9;0
"QUIXABA";2012;10;0
"QUIXABA";2012;11;0
"QUIXABA";2012;12;0
"RECIFE";2012;1;1649
"RECIFE";2012;2;2547
"RECIFE";2012;3;3129
"RECIFE";2012;4;1896
"RECIFE";2012;5;870
"RECIFE";2012;6;425
"RECIFE";2012;7;378
"RECIFE";2012;8;192
"RECIFE";2012;9;109
"RECIFE";2012;10;114
"RECIFE";2012;11;142
"RECIFE";2012;12;334
"RIACHO DAS ALMAS";2012;1;1
"RIACHO DAS ALMAS";2012;2;6
"RIACHO DAS ALMAS";2012;3;5
"RIACHO DAS ALMAS";2012;4;4
"RIACHO DAS ALMAS";2012;5;3
"RIACHO DAS ALMAS";2012;6;0
"RIACHO DAS ALMAS";2012;7;0
"RIACHO DAS ALMAS";2012;8;0
"RIACHO DAS ALMAS";2012;9;0
"RIACHO DAS ALMAS";2012;10;0
"RIACHO DAS ALMAS";2012;11;0
"RIACHO DAS ALMAS";2012;12;1
"RIBEIRAO";2012;1;0
"RIBEIRAO";2012;2;4
"RIBEIRAO";2012;3;8
"RIBEIRAO";2012;4;12
"RIBEIRAO";2012;5;3
"RIBEIRAO";2012;6;1
"RIBEIRAO";2012;7;1
"RIBEIRAO";2012;8;0
"RIBEIRAO";2012;9;0
"RIBEIRAO";2012;10;0
"RIBEIRAO";2012;11;0
"RIBEIRAO";2012;12;0
"RIO FORMOSO";2012;1;0
"RIO FORMOSO";2012;2;0
"RIO FORMOSO";2012;3;0
"RIO FORMOSO";2012;4;4
"RIO FORMOSO";2012;5;7
"RIO FORMOSO";2012;6;14
"RIO FORMOSO";2012;7;14
"RIO FORMOSO";2012;8;3
"RIO FORMOSO";2012;9;0
"RIO FORMOSO";2012;10;3
"RIO FORMOSO";2012;11;1
"RIO FORMOSO";2012;12;0
"SAIRE";2012;1;0
"SAIRE";2012;2;0
"SAIRE";2012;3;9
"SAIRE";2012;4;13
"SAIRE";2012;5;0
"SAIRE";2012;6;0
"SAIRE";2012;7;0
"SAIRE";2012;8;0
"SAIRE";2012;9;0
"SAIRE";2012;10;0
"SAIRE";2012;11;0
"SAIRE";2012;12;0
"SALGADINHO";2012;1;0
"SALGADINHO";2012;2;2
"SALGADINHO";2012;3;0
"SALGADINHO";2012;4;0
"SALGADINHO";2012;5;0
"SALGADINHO";2012;6;0
"SALGADINHO";2012;7;0
"SALGADINHO";2012;8;0
"SALGADINHO";2012;9;0
"SALGADINHO";2012;10;0
"SALGADINHO";2012;11;0
"SALGADINHO";2012;12;0
"SALGUEIRO";2012;1;12
"SALGUEIRO";2012;2;9
"SALGUEIRO";2012;3;35
"SALGUEIRO";2012;4;40
"SALGUEIRO";2012;5;20
"SALGUEIRO";2012;6;11
"SALGUEIRO";2012;7;8
"SALGUEIRO";2012;8;3
"SALGUEIRO";2012;9;1
"SALGUEIRO";2012;10;1
"SALGUEIRO";2012;11;2
"SALGUEIRO";2012;12;4
"SALOA";2012;1;0
"SALOA";2012;2;0
"SALOA";2012;3;0
"SALOA";2012;4;1
"SALOA";2012;5;4
"SALOA";2012;6;1
"SALOA";2012;7;0
"SALOA";2012;8;0
"SALOA";2012;9;0
"SALOA";2012;10;0
"SALOA";2012;11;0
"SALOA";2012;12;0
"SANHARO";2012;1;2
"SANHARO";2012;2;0
"SANHARO";2012;3;3
"SANHARO";2012;4;3
"SANHARO";2012;5;3
"SANHARO";2012;6;0
"SANHARO";2012;7;0
"SANHARO";2012;8;0
"SANHARO";2012;9;0
"SANHARO";2012;10;0
"SANHARO";2012;11;0
"SANHARO";2012;12;0
"SANTA CRUZ";2012;1;3
"SANTA CRUZ";2012;2;33
"SANTA CRUZ";2012;3;48
"SANTA CRUZ";2012;4;10
"SANTA CRUZ";2012;5;4
"SANTA CRUZ";2012;6;2
"SANTA CRUZ";2012;7;1
"SANTA CRUZ";2012;8;0
"SANTA CRUZ";2012;9;0
"SANTA CRUZ";2012;10;0
"SANTA CRUZ";2012;11;0
"SANTA CRUZ";2012;12;0
"SANTA CRUZ DA BAIXA VERDE";2012;1;0
"SANTA CRUZ DA BAIXA VERDE";2012;2;0
"SANTA CRUZ DA BAIXA VERDE";2012;3;9
"SANTA CRUZ DA BAIXA VERDE";2012;4;10
"SANTA CRUZ DA BAIXA VERDE";2012;5;11
"SANTA CRUZ DA BAIXA VERDE";2012;6;3
"SANTA CRUZ DA BAIXA VERDE";2012;7;0
"SANTA CRUZ DA BAIXA VERDE";2012;8;0
"SANTA CRUZ DA BAIXA VERDE";2012;9;0
"SANTA CRUZ DA BAIXA VERDE";2012;10;0
"SANTA CRUZ DA BAIXA VERDE";2012;11;0
"SANTA CRUZ DA BAIXA VERDE";2012;12;0
"SANTA CRUZ DO CAPIBARIBE";2012;1;1
"SANTA CRUZ DO CAPIBARIBE";2012;2;0
"SANTA CRUZ DO CAPIBARIBE";2012;3;1
"SANTA CRUZ DO CAPIBARIBE";2012;4;5
"SANTA CRUZ DO CAPIBARIBE";2012;5;0
"SANTA CRUZ DO CAPIBARIBE";2012;6;0
"SANTA CRUZ DO CAPIBARIBE";2012;7;1
"SANTA CRUZ DO CAPIBARIBE";2012;8;0
"SANTA CRUZ DO CAPIBARIBE";2012;9;0
"SANTA CRUZ DO CAPIBARIBE";2012;10;0
"SANTA CRUZ DO CAPIBARIBE";2012;11;0
"SANTA CRUZ DO CAPIBARIBE";2012;12;0
"SANTA FILOMENA";2012;1;2
"SANTA FILOMENA";2012;2;16
"SANTA FILOMENA";2012;3;4
"SANTA FILOMENA";2012;4;3
"SANTA FILOMENA";2012;5;1
"SANTA FILOMENA";2012;6;0
"SANTA FILOMENA";2012;7;2
"SANTA FILOMENA";2012;8;0
